,propietario_casa,cant_carros,niños_total,ingreso_anual,comprador_bici,gasto_mensual_medio,edad,escolaridad_Bachelors,escolaridad_Graduate Degree,escolaridad_High School,escolaridad_Partial College,escolaridad_Partial High School,ocupación_Clerical,ocupación_Management,ocupación_Manual,ocupación_Professional,ocupación_Skilled Manual,género_F,género_M,estado_civil_M,estado_civil_S
11571,1,0,1,28779,0,52.4,49,0,0,0,0,1,0,0,1,0,0,0,1,1,0
11572,1,2,0,104209,0,51.26,30,1,0,0,0,0,0,1,0,0,0,1,0,1,0
11573,0,1,0,58439,0,49.42,27,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11574,1,3,0,134242,1,55.56,35,1,0,0,0,0,0,0,0,1,0,1,0,0,1
11575,1,1,1,31614,1,50.46,41,0,0,0,1,0,0,0,1,0,0,0,1,1,0
11576,0,1,0,35771,0,47.33,30,0,0,0,1,0,0,0,1,0,0,1,0,1,0
11577,1,1,2,79889,1,49.83,59,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11578,1,1,2,77205,1,49.93,51,0,0,0,1,0,1,0,0,0,0,1,0,1,0
11579,1,3,0,101873,1,53.65,37,0,0,0,1,0,0,1,0,0,0,1,0,0,1
11580,1,1,0,32533,0,47.05,54,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11581,0,3,0,81229,1,50.39,29,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11582,0,0,0,61890,0,51.98,31,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11583,0,0,0,78972,1,53.89,41,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11584,1,1,1,61512,0,54.09,40,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11585,1,1,0,81918,0,52.49,42,1,0,0,0,0,1,0,0,0,0,1,0,0,1
11586,0,1,0,32651,0,50.0,48,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11587,0,1,0,53980,0,48.83,44,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11588,1,2,0,130916,0,52.11,33,1,0,0,0,0,0,0,0,1,0,1,0,1,0
11589,0,0,0,34426,0,50.17,33,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11590,0,2,0,55947,1,53.06,34,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11591,0,1,0,61288,0,50.8,27,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11592,1,2,0,86282,1,52.77,49,0,0,1,0,0,1,0,0,0,0,1,0,0,1
11593,1,2,2,80092,1,51.71,50,0,1,0,0,0,1,0,0,0,0,1,0,1,0
11594,0,0,0,26574,0,48.0,34,1,0,0,0,0,0,0,1,0,0,1,0,0,1
11595,1,1,2,54681,0,48.29,45,0,1,0,0,0,0,0,0,0,1,0,1,1,0
11596,1,3,1,80480,0,50.62,47,0,0,1,0,0,1,0,0,0,0,0,1,1,0
11597,1,2,2,53879,1,54.4,50,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11598,0,1,0,26233,0,44.75,31,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11599,1,0,0,76859,1,60.06,50,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11600,0,0,0,79117,0,51.83,31,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11601,1,1,0,51830,0,50.05,50,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11602,1,2,2,58189,0,48.75,76,0,1,0,0,0,0,0,0,0,1,0,1,1,0
11603,1,3,0,138296,1,56.17,37,1,0,0,0,0,0,0,0,1,0,1,0,0,1
11604,0,1,0,32724,0,49.95,40,1,0,0,0,0,0,0,1,0,0,0,1,0,1
11605,0,2,0,86860,1,53.68,37,0,1,0,0,0,1,0,0,0,0,1,0,0,1
11606,1,1,2,134802,0,52.5,38,1,0,0,0,0,0,0,0,1,0,1,0,1,0
11607,0,1,0,53165,0,52.96,36,0,0,0,1,0,0,0,0,0,1,0,1,0,1
11608,0,2,0,81300,1,52.58,25,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11609,0,1,0,59237,0,48.6,38,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11610,1,1,1,59915,1,56.26,43,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11611,1,2,2,82823,1,53.69,50,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11612,0,1,0,80351,0,52.75,29,0,0,0,1,0,1,0,0,0,0,1,0,0,1
11613,1,2,2,111375,1,57.6,45,0,1,0,0,0,0,1,0,0,0,0,1,1,0
11614,1,2,0,111196,1,51.49,39,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11615,0,2,0,60343,1,53.54,38,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11616,1,2,2,86867,1,61.72,44,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11617,0,0,0,81855,1,54.22,41,1,0,0,0,0,1,0,0,0,0,1,0,0,1
11618,0,2,0,56145,1,49.8,38,1,0,0,0,0,0,0,0,0,1,1,0,0,1
11619,0,0,0,58036,1,51.0,36,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11620,0,1,0,82738,0,60.54,41,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11621,0,1,0,55379,0,52.26,29,0,0,0,0,1,0,0,0,0,1,0,1,0,1
11622,1,1,2,79638,1,52.08,36,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11623,1,1,2,32601,1,46.37,58,0,0,0,1,0,0,0,1,0,0,0,1,1,0
11624,1,2,2,80699,1,52.68,40,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11625,1,3,1,104383,1,50.6,44,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11626,1,1,2,35432,1,56.82,42,0,0,1,0,0,0,0,1,0,0,0,1,1,0
11627,1,2,2,88004,1,49.64,35,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11628,0,0,0,30546,1,47.72,29,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11629,0,0,0,36103,0,55.36,48,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11630,1,3,2,80572,0,49.33,44,0,1,0,0,0,1,0,0,0,0,1,0,1,0
11631,1,1,3,58754,0,49.3,62,0,0,0,1,0,0,0,0,0,1,1,0,1,0
11632,1,2,0,131806,1,59.97,38,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11633,1,1,2,34049,0,56.07,41,0,1,0,0,0,0,0,1,0,0,0,1,1,0
11634,0,2,0,81641,0,49.66,29,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11635,1,3,2,86491,1,61.35,42,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11636,1,3,0,110058,0,53.12,40,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11637,1,1,2,56849,1,51.28,54,0,0,0,0,1,0,0,0,0,1,1,0,1,0
11638,0,1,0,103158,0,52.06,35,0,1,0,0,0,0,1,0,0,0,1,0,0,1
11639,0,1,0,29707,0,51.35,44,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11640,1,0,0,132010,1,52.99,33,0,1,0,0,0,0,0,0,1,0,0,1,0,1
11641,1,1,2,31422,0,53.98,51,0,0,0,1,0,0,0,1,0,0,0,1,1,0
11642,1,1,2,59940,1,50.75,67,0,1,0,0,0,0,0,0,0,1,1,0,1,0
11643,0,0,0,35840,0,49.65,26,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11644,1,0,1,34400,1,49.14,57,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11645,0,1,0,57649,0,50.77,36,0,0,0,1,0,0,0,0,0,1,0,1,0,1
11646,1,2,2,132298,1,53.5,35,0,1,0,0,0,0,0,0,1,0,0,1,1,0
11647,0,0,0,32546,0,48.58,42,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11648,0,2,0,79169,1,50.99,35,0,0,0,1,0,1,0,0,0,0,1,0,0,1
11649,0,3,0,79197,1,50.83,38,0,0,1,0,0,1,0,0,0,0,1,0,0,1
11650,0,1,0,54720,0,51.52,24,0,0,0,1,0,0,0,0,0,1,0,1,0,1
11651,1,1,0,58616,0,50.35,49,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11652,0,1,0,52848,0,51.77,42,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11653,1,2,2,55987,0,47.97,50,0,0,1,0,0,0,0,0,0,1,1,0,1,0
11654,1,2,2,53851,1,48.03,52,0,0,0,0,1,0,0,0,0,1,1,0,1,0
11655,0,1,0,61739,0,49.32,38,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11656,1,2,2,132027,0,52.26,41,1,0,0,0,0,0,0,0,1,0,1,0,1,0
11657,1,1,2,134664,1,53.88,34,0,1,0,0,0,0,0,0,1,0,0,1,1,0
11658,1,2,1,59061,1,57.02,44,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11659,1,2,2,106850,1,52.21,42,0,1,0,0,0,0,1,0,0,0,0,1,1,0
11660,1,1,1,31103,1,51.42,50,0,0,0,1,0,0,0,1,0,0,0,1,1,0
11661,0,1,0,59075,0,49.12,23,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11662,1,1,1,35532,0,46.59,64,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11663,1,2,2,107393,0,58.01,47,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11664,0,0,0,31047,0,47.34,49,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11665,0,0,0,26031,0,45.0,24,0,0,1,0,0,0,0,1,0,0,0,1,1,0
11666,1,2,1,50903,1,49.86,38,0,1,0,0,0,0,0,0,0,1,1,0,1,0
11667,0,1,0,107768,0,54.29,35,1,0,0,0,0,0,1,0,0,0,0,1,0,1
11668,1,1,2,27299,0,48.3,58,0,0,1,0,0,0,0,1,0,0,1,0,1,0
11669,1,2,0,103039,1,60.95,41,1,0,0,0,0,0,1,0,0,0,0,1,0,1
11670,0,1,0,82686,0,53.69,30,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11671,0,1,0,36969,1,54.62,41,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11672,1,0,1,87118,1,53.84,57,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11673,1,1,1,102971,1,52.12,32,0,1,0,0,0,0,1,0,0,0,0,1,1,0
11674,0,0,0,60751,0,48.72,27,0,0,1,0,0,0,0,0,0,1,1,0,1,0
11675,0,1,2,28096,0,46.35,41,1,0,0,0,0,0,0,1,0,0,1,0,1,0
11676,1,1,1,85819,1,53.35,44,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11677,1,0,0,86263,1,56.83,52,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11678,1,2,1,54900,1,48.25,58,0,0,0,0,1,0,0,0,0,1,0,1,0,1
11679,1,1,0,50869,0,52.08,50,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11680,0,0,1,30825,0,57.83,39,0,0,0,0,1,0,0,1,0,0,0,1,1,0
11681,0,0,0,61667,1,51.98,35,1,0,0,0,0,0,0,0,0,1,1,0,0,1
11682,1,1,2,81845,1,55.83,51,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11683,1,2,2,134444,1,55.03,45,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11684,1,0,0,55915,0,48.68,48,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11685,0,2,0,111724,0,53.44,35,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11686,0,0,0,51275,1,47.94,29,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11687,1,1,2,103454,1,53.88,34,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11688,0,2,0,58374,1,48.61,24,0,0,0,0,1,0,0,0,0,1,0,1,0,1
11689,0,1,0,35251,1,54.09,38,0,0,1,0,0,0,0,1,0,0,0,1,0,1
11690,0,1,0,60006,0,52.53,23,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11691,1,1,2,83076,0,49.64,35,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11692,1,0,2,138583,1,52.8,64,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11693,0,1,2,36535,0,46.52,36,1,0,0,0,0,0,0,1,0,0,0,1,1,0
11694,0,2,0,110432,0,53.55,27,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11695,1,1,1,58381,1,53.31,38,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11696,0,2,0,52288,0,50.36,26,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11697,1,2,0,130919,1,58.68,44,0,1,0,0,0,0,0,0,1,0,0,1,0,1
11698,0,0,0,57703,0,49.33,26,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11699,0,3,0,106159,1,52.9,34,1,0,0,0,0,0,1,0,0,0,0,1,0,1
11700,1,2,2,56319,0,48.34,58,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11701,0,0,0,30904,1,50.97,41,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11702,1,1,0,132275,0,54.79,42,0,1,0,0,0,0,0,0,1,0,1,0,0,1
11703,0,0,0,34608,0,48.72,34,0,0,0,1,0,0,0,1,0,0,0,1,0,1
11704,1,0,2,79965,1,49.46,31,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11705,1,1,0,80861,1,53.52,48,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11706,1,2,2,60084,1,53.5,46,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11707,0,2,0,103210,1,53.49,34,0,1,0,0,0,0,1,0,0,0,0,1,0,1
11708,1,2,2,51687,0,54.99,51,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11709,0,0,0,81060,0,53.23,34,0,1,0,0,0,1,0,0,0,0,0,1,0,1
11710,1,3,1,78203,1,49.37,39,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11711,1,1,2,55270,1,55.98,48,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11712,0,1,0,54559,0,50.33,31,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11713,1,2,0,53851,1,49.22,48,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11714,1,2,2,78815,1,50.93,35,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11715,1,1,2,55713,1,53.13,46,0,0,0,1,0,0,0,0,0,1,1,0,1,0
11716,1,2,1,58686,0,51.61,47,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11717,0,2,0,84366,1,53.99,28,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11718,0,1,0,53287,0,52.03,35,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11719,0,1,0,51028,0,49.3,29,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11720,0,3,0,86363,1,54.58,34,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11721,0,1,0,28571,0,46.36,28,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11722,0,0,0,28021,0,46.66,36,0,0,0,1,0,0,0,1,0,0,1,0,0,1
11723,1,1,1,51724,0,49.47,57,0,0,1,0,0,0,0,0,0,1,1,0,0,1
11724,0,1,0,32714,0,45.92,23,0,0,0,0,1,0,0,1,0,0,1,0,1,0
11725,0,0,0,31569,1,47.98,33,0,0,1,0,0,0,0,1,0,0,0,1,0,1
11726,0,1,0,61477,0,48.16,30,0,0,0,0,1,0,0,0,0,1,1,0,1,0
11727,1,2,1,83521,0,50.28,33,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11728,0,2,0,56711,1,59.93,42,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11729,0,1,1,34537,0,50.43,40,1,0,0,0,0,0,0,1,0,0,1,0,1,0
11730,1,2,2,111157,0,51.21,31,0,1,0,0,0,0,1,0,0,0,0,1,1,0
11731,1,3,1,81953,1,53.56,63,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11732,0,1,0,85489,1,52.95,29,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11733,1,1,2,55843,1,53.51,38,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11734,0,2,0,55572,0,50.34,25,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11735,1,2,1,62148,1,55.1,52,0,0,1,0,0,0,0,0,0,1,0,1,1,0
11736,0,1,0,61266,0,50.23,34,0,1,0,0,0,0,0,0,0,1,0,1,0,1
11737,1,3,0,104151,1,51.24,27,0,0,0,1,0,0,1,0,0,0,0,1,1,0
11738,1,1,0,103447,0,53.99,38,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11739,0,2,0,61051,1,51.01,23,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11740,1,0,1,34060,1,50.9,45,0,1,0,0,0,0,0,1,0,0,0,1,1,0
11741,0,0,0,28752,0,49.66,49,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11742,0,0,0,82255,1,53.32,34,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11743,0,2,2,59219,1,48.38,31,1,0,0,0,0,0,0,0,0,1,1,0,1,0
11744,1,1,2,104777,1,53.74,36,1,0,0,0,0,0,1,0,0,0,1,0,1,0
11745,1,0,1,54299,1,48.47,59,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11746,1,1,2,36776,1,49.51,58,1,0,0,0,0,0,0,1,0,0,0,1,1,0
11747,1,3,0,136197,1,60.42,42,0,1,0,0,0,0,0,0,1,0,0,1,0,1
11748,1,3,2,104026,1,53.42,43,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11749,0,2,1,55675,1,47.78,34,0,0,0,0,1,0,0,0,0,1,0,1,1,0
11750,1,1,1,31934,1,53.1,45,1,0,0,0,0,0,0,1,0,0,0,1,1,0
11751,0,0,0,59845,0,51.3,27,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11752,1,2,2,110552,1,54.91,55,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11753,1,1,0,135499,1,52.66,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11754,1,0,1,130008,1,62.59,39,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11755,1,1,2,83373,1,53.48,49,0,0,1,0,0,1,0,0,0,0,1,0,1,0
11756,0,2,0,76730,1,49.68,30,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11757,1,3,1,85194,0,50.6,33,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11758,1,1,2,28280,0,46.79,45,1,0,0,0,0,0,0,1,0,0,0,1,1,0
11759,0,1,0,52627,0,52.52,39,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11760,1,1,1,61445,1,49.3,45,0,1,0,0,0,0,0,0,0,1,0,1,1,0
11761,1,2,2,130709,1,51.91,36,0,1,0,0,0,0,0,0,1,0,0,1,1,0
11762,1,2,2,82570,0,49.48,43,0,0,1,0,0,1,0,0,0,0,1,0,1,0
11763,1,0,0,132193,1,62.07,38,1,0,0,0,0,0,0,0,1,0,0,1,0,1
11764,0,2,0,53033,1,54.21,45,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11765,1,2,2,129257,1,55.26,35,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11766,1,1,0,138237,0,53.33,38,1,0,0,0,0,0,0,0,1,0,1,0,0,1
11767,0,0,0,59214,0,55.14,41,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11768,1,3,0,128873,0,53.49,39,1,0,0,0,0,0,0,0,1,0,1,0,0,1
11769,1,3,2,78177,1,51.88,40,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11770,1,3,0,86820,1,52.53,45,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11771,1,1,0,55106,0,48.28,50,1,0,0,0,0,0,0,0,0,1,1,0,0,1
11772,1,3,0,104428,0,51.01,46,0,0,0,1,0,0,1,0,0,0,1,0,0,1
11773,1,2,0,129305,1,52.67,38,0,1,0,0,0,0,0,0,1,0,1,0,0,1
11774,1,0,3,80514,1,49.82,66,0,1,0,0,0,1,0,0,0,0,1,0,1,0
11775,1,1,2,60268,1,53.77,40,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11776,1,1,1,25545,0,48.81,62,0,0,0,1,0,0,0,1,0,0,1,0,0,1
11777,0,2,0,103011,0,50.54,32,0,1,0,0,0,0,1,0,0,0,0,1,0,1
11778,1,1,1,33967,0,50.86,47,0,0,0,1,0,0,0,1,0,0,0,1,1,0
11779,1,0,2,103539,1,50.79,57,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11780,1,1,0,53809,0,58.05,48,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11781,1,1,2,56619,1,54.74,50,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11782,1,0,1,78045,1,58.09,42,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11783,1,2,2,57171,1,51.25,37,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11784,0,1,0,86202,0,51.52,35,1,0,0,0,0,1,0,0,0,0,1,0,0,1
11785,0,1,0,58495,0,51.28,33,0,1,0,0,0,0,0,0,0,1,1,0,0,1
11786,0,1,0,55556,1,48.36,27,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11787,1,3,0,83285,1,52.77,53,0,0,0,1,0,1,0,0,0,0,1,0,0,1
11788,1,2,2,53778,1,48.14,66,0,1,0,0,0,0,0,0,0,1,0,1,1,0
11789,1,1,2,60460,0,56.07,44,0,0,1,0,0,0,0,0,0,1,0,1,1,0
11790,1,2,0,106127,1,54.7,45,1,0,0,0,0,0,1,0,0,0,0,1,0,1
11791,1,2,1,54097,0,52.0,66,0,1,0,0,0,0,0,0,0,1,1,0,0,1
11792,0,1,0,61059,0,52.95,27,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11793,1,2,2,53021,1,50.29,55,0,0,0,0,1,0,0,0,0,1,0,1,1,0
11794,1,0,2,27903,0,46.05,42,0,0,0,1,0,0,0,1,0,0,0,1,1,0
11795,1,1,1,84152,0,54.11,61,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11796,0,0,0,102745,0,53.93,30,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11797,1,1,2,137012,0,52.08,62,0,1,0,0,0,0,0,0,1,0,0,1,1,0
11798,1,0,3,60233,0,48.57,69,1,0,0,0,0,0,0,0,0,1,1,0,1,0
11799,1,2,0,106737,0,62.08,40,0,0,0,1,0,0,1,0,0,0,0,1,0,1
11800,1,3,3,107769,1,51.13,63,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11801,1,1,2,83253,1,59.43,47,0,0,0,1,0,1,0,0,0,0,0,1,1,0
11802,1,2,2,108668,0,59.0,41,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11803,1,1,2,56889,0,49.03,42,0,0,1,0,0,0,0,0,0,1,1,0,1,0
11804,0,0,0,28230,0,45.95,37,0,1,0,0,0,0,0,1,0,0,1,0,0,1
11805,0,1,0,51767,0,48.33,29,0,0,1,0,0,0,0,0,0,1,1,0,1,0
11806,1,1,1,58759,1,51.65,48,0,0,1,0,0,0,0,0,0,1,1,0,1,0
11807,1,2,0,83499,0,51.1,45,1,0,0,0,0,1,0,0,0,0,1,0,0,1
11808,1,0,1,52354,1,58.58,44,0,0,0,1,0,0,0,0,0,1,0,1,1,0
11809,1,3,2,104803,1,57.8,44,0,1,0,0,0,0,1,0,0,0,0,1,1,0
11810,1,2,0,60619,1,49.04,49,0,0,0,0,1,0,0,0,0,1,1,0,0,1
11811,1,1,1,28763,0,46.84,54,0,0,0,0,1,0,0,1,0,0,1,0,1,0
11812,1,1,0,112506,0,55.19,36,0,0,0,1,0,0,1,0,0,0,1,0,0,1
11813,1,2,0,136465,1,52.55,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0
11814,1,2,0,108150,0,51.44,31,1,0,0,0,0,0,1,0,0,0,1,0,1,0
11815,1,2,2,58475,1,54.42,41,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11816,1,3,1,106286,1,52.3,63,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11817,1,0,2,105183,1,50.67,50,0,1,0,0,0,0,1,0,0,0,1,0,1,0
11818,1,2,2,129639,1,55.26,39,1,0,0,0,0,0,0,0,1,0,1,0,1,0
11819,0,3,0,79114,0,54.52,28,0,0,1,0,0,1,0,0,0,0,1,0,0,1
11820,0,2,0,86493,0,54.69,40,1,0,0,0,0,1,0,0,0,0,0,1,0,1
11821,0,0,0,35728,1,56.9,49,0,0,1,0,0,0,0,1,0,0,0,1,0,1
11822,0,1,0,57780,0,56.26,40,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11823,1,2,3,137627,0,52.6,65,0,1,0,0,0,0,0,0,1,0,0,1,1,0
11824,0,1,0,55750,0,48.64,27,0,0,0,1,0,0,0,0,0,1,1,0,1,0
11825,0,0,0,31150,0,47.79,35,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11826,1,2,0,132361,0,52.29,25,1,0,0,0,0,0,0,0,1,0,1,0,1,0
11827,1,2,1,129550,1,53.67,38,1,0,0,0,0,0,0,0,1,0,1,0,1,0
11828,0,2,0,132321,0,52.94,30,0,1,0,0,0,0,0,0,1,0,0,1,0,1
11829,1,1,2,51795,1,51.79,46,0,0,1,0,0,0,0,0,0,1,1,0,1,0
11830,1,3,0,85717,0,50.0,54,0,0,0,1,0,1,0,0,0,0,1,0,0,1
11831,1,0,2,77942,1,53.35,42,0,1,0,0,0,1,0,0,0,0,1,0,1,0
11832,0,0,1,60809,1,48.53,33,0,0,1,0,0,0,0,0,0,1,0,1,1,0
11833,0,0,2,58969,1,50.14,34,0,1,0,0,0,0,0,0,0,1,1,0,1,0
11834,1,2,2,132126,1,59.31,44,0,1,0,0,0,0,0,0,1,0,0,1,1,0
11835,0,1,0,76844,0,52.73,39,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11836,1,1,2,52616,0,48.1,43,0,0,0,1,0,0,0,0,0,1,1,0,1,0
11837,0,1,0,60150,0,50.24,25,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11838,0,0,0,53368,1,49.11,31,0,1,0,0,0,0,0,0,0,1,1,0,0,1
11839,1,1,1,57743,1,55.04,37,1,0,0,0,0,0,0,0,0,1,0,1,1,0
11840,0,0,0,28601,0,47.07,31,0,1,0,0,0,0,0,1,0,0,1,0,0,1
11841,1,2,3,134062,0,51.78,67,0,1,0,0,0,0,0,0,1,0,1,0,1,0
11842,0,1,1,28340,0,45.32,40,1,0,0,0,0,0,0,1,0,0,1,0,1,0
11843,0,0,0,57957,0,50.43,38,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11844,1,1,0,84435,0,53.59,44,0,0,0,1,0,1,0,0,0,0,1,0,0,1
11845,0,1,0,27196,0,48.73,31,0,0,0,0,1,0,0,1,0,0,0,1,0,1
11846,1,0,2,112429,1,51.82,63,1,0,0,0,0,0,1,0,0,0,1,0,1,0
11847,0,2,0,112901,1,51.25,24,0,0,0,1,0,0,1,0,0,0,0,1,1,0
11848,1,2,2,53673,1,57.99,45,0,1,0,0,0,0,0,0,0,1,0,1,1,0
11849,0,0,0,58443,1,51.06,30,0,0,1,0,0,0,0,0,0,1,0,1,0,1
11850,1,2,2,56739,1,57.96,49,0,0,1,0,0,0,0,0,0,1,0,1,1,0
11851,0,0,0,60709,0,54.81,39,1,0,0,0,0,0,0,0,0,1,0,1,0,1
11852,1,3,0,132026,0,53.4,33,0,1,0,0,0,0,0,0,1,0,1,0,0,1
11853,1,2,2,82678,1,51.72,54,0,0,1,0,0,1,0,0,0,0,1,0,1,0
11854,0,0,0,54422,0,51.8,29,0,0,0,1,0,0,0,0,0,1,1,0,0,1
11855,0,1,0,60093,0,52.77,42,0,1,0,0,0,0,0,0,0,1,1,0,0,1
11856,0,0,0,30359,0,49.88,29,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11857,1,1,1,32720,0,48.59,88,0,0,0,0,1,0,0,1,0,0,1,0,0,1
