,propietario_casa,#carros,niños_en_casa,niños_total,ingreso_anual,comprador_bici,gasto_mensual_medio,edad,escolaridad_cod,ocup_cod,genero_cod,civil_cod
9719,1,1,0,1,50944,0,48.42,45,2,1,2,1
9720,1,2,2,2,134517,1,53.27,36,4,5,1,1
9721,1,3,1,1,81523,1,52.35,58,3,2,1,2
9722,1,1,0,0,107167,0,55.03,46,2,4,2,2
9723,1,2,0,2,59370,0,49.64,59,4,1,2,1
9724,1,0,1,2,104751,1,53.14,67,4,4,1,1
9725,0,1,1,2,54563,1,51.86,32,4,1,1,1
9726,1,0,0,1,55255,1,47.97,59,1,1,2,2
9727,0,1,0,0,27662,0,46.15,30,5,3,1,1
9728,1,2,1,2,112539,1,53.04,50,1,4,2,1
9729,0,0,0,0,52930,1,50.21,25,1,1,1,2
9730,1,1,1,2,59845,1,51.65,56,3,1,1,1
9731,1,3,0,0,103080,1,51.31,36,4,4,2,1
9732,1,3,0,0,112050,0,51.13,33,4,4,1,1
9733,1,0,1,1,85809,1,55.21,34,4,2,1,1
9734,0,2,1,2,55444,1,52.31,33,1,1,1,1
9735,1,3,0,0,111153,1,50.97,31,2,4,2,1
9736,1,0,2,2,35580,1,50.85,50,1,3,2,1
9737,1,2,1,2,58459,1,53.64,56,3,1,1,1
9738,0,3,0,0,79666,1,54.05,27,3,2,1,2
9739,0,1,0,0,108595,0,52.5,35,1,4,2,2
9740,1,1,1,1,83856,0,53.86,57,2,2,2,2
9741,0,3,0,0,102172,1,52.41,31,1,4,2,2
9742,1,1,0,0,108210,0,51.08,41,2,4,2,2
9743,0,1,0,0,62027,0,53.09,23,3,1,1,2
9744,0,1,0,0,77499,1,52.33,28,3,2,1,2
9745,1,0,0,1,106783,1,51.43,34,4,4,2,1
9746,0,2,0,0,53350,1,54.24,45,1,1,1,2
9747,0,1,0,0,27222,0,54.91,50,5,3,1,2
9748,1,2,0,0,105791,1,50.32,41,1,4,2,1
9749,0,1,0,1,58508,0,48.58,33,1,1,2,1
9750,1,3,0,0,111237,1,54.66,45,1,4,2,2
9751,0,3,0,0,85282,1,54.38,24,2,2,1,2
9752,1,2,1,1,87189,1,53.54,50,2,2,2,1
9753,1,1,1,2,84081,1,54.54,46,2,2,2,1
9754,1,0,1,2,28908,0,57.8,43,2,3,1,1
9755,0,1,1,1,35360,1,49.5,37,1,3,2,1
9756,0,0,0,0,30081,1,49.93,29,2,3,2,2
9757,1,1,1,2,36549,1,47.83,58,3,3,2,1
9758,1,1,1,2,132474,1,54.52,34,4,5,2,1
9759,1,2,0,0,106380,1,51.51,35,1,4,2,1
9760,1,1,0,2,111388,1,51.68,44,1,4,2,1
9761,1,1,1,2,61643,1,52.96,59,5,1,1,1
9762,1,1,1,2,87809,1,60.9,52,2,2,1,1
9763,1,2,0,2,77833,1,50.29,43,2,2,2,1
9764,1,2,0,1,102701,0,53.16,59,1,4,2,2
9765,1,1,1,1,27917,0,45.21,59,1,3,2,2
9766,1,2,0,2,59599,0,48.77,62,2,1,2,1
9767,1,2,1,2,112351,1,55.82,39,1,4,2,1
9768,1,2,0,0,139032,0,52.46,35,4,5,1,2
9769,1,3,1,2,111118,1,53.02,51,2,4,2,1
9770,1,3,2,2,135926,1,54.93,57,1,5,2,1
9771,1,1,0,0,108820,0,51.88,45,1,4,2,2
9772,1,1,0,0,33134,0,48.71,55,1,3,1,2
9773,0,2,0,0,135857,1,53.16,27,1,5,2,2
9774,1,1,1,2,78997,1,53.77,68,4,2,2,1
9775,1,1,0,1,78133,0,50.14,33,1,2,1,1
9776,0,2,0,0,83821,0,57.95,40,2,2,1,2
9777,1,1,0,0,53758,0,54.07,51,3,1,1,2
9778,1,3,0,0,112027,1,51.74,30,4,4,1,1
9779,1,1,0,1,80388,1,49.77,33,2,2,2,1
9780,1,2,0,0,83196,1,52.38,47,1,2,1,2
9781,0,1,0,0,35068,0,47.34,36,2,3,1,2
9782,1,3,1,2,83263,1,51.11,50,3,2,2,1
9783,0,2,0,0,107168,0,53.65,26,1,4,2,2
9784,1,1,1,2,112092,1,57.34,40,1,4,1,1
9785,1,3,1,1,80291,1,50.1,39,1,2,2,1
9786,0,2,0,0,83937,0,54.4,33,3,2,1,2
9787,1,2,0,0,59908,1,52.52,48,3,1,1,2
9788,0,0,0,0,34814,1,46.01,37,4,3,2,2
9789,0,1,0,0,84847,1,50.82,30,1,2,1,1
9790,0,1,0,0,29366,0,47.01,28,2,3,2,2
9791,1,1,0,3,37085,1,46.69,63,1,3,1,1
9792,1,1,1,1,105519,1,53.59,37,1,4,2,1
9793,0,3,0,0,83023,1,52.26,34,1,2,1,2
9794,0,2,0,0,86186,1,50.6,27,3,2,1,2
9795,1,1,1,2,78097,1,52.4,35,1,2,2,1
9796,0,0,0,0,57887,0,48.72,41,1,1,2,2
9797,0,0,1,1,31719,1,47.46,36,3,3,1,1
9798,1,2,1,2,61817,1,53.85,56,5,1,1,1
9799,0,0,0,0,29859,0,45.88,29,1,3,2,1
9800,1,0,0,2,61807,1,49.27,42,1,1,2,1
9801,1,2,2,2,110889,1,52.59,63,1,4,1,1
9802,0,1,0,0,25880,0,45.38,23,5,3,2,2
9803,1,0,0,0,137737,1,53.94,36,1,5,2,2
9804,1,2,1,2,60153,1,48.41,44,2,1,2,1
9805,0,0,0,0,55769,0,48.57,24,1,1,2,1
9806,0,1,0,0,27750,0,45.6,25,2,3,2,1
9807,1,1,0,2,86313,0,54.12,43,2,2,1,1
9808,0,2,0,0,110650,0,51.07,24,2,4,1,1
9809,1,1,1,2,36242,1,55.31,54,3,3,1,1
9810,0,1,0,0,30881,0,50.15,28,2,3,1,2
9811,1,0,0,2,35849,1,53.56,53,3,3,1,1
9812,0,1,0,0,52117,1,52.73,41,2,1,1,2
9813,1,2,0,1,136220,0,56.58,59,4,5,1,2
9814,0,2,0,1,52732,1,47.97,35,1,1,1,1
9815,1,1,1,1,60672,1,50.31,45,2,1,1,1
9816,0,1,0,0,31295,0,46.76,28,3,3,2,2
9817,0,1,0,0,53843,0,50.02,39,1,1,2,2
9818,0,1,1,2,55913,1,51.25,33,5,1,2,1
9819,0,1,0,0,85359,1,53.01,39,2,2,1,2
9820,1,0,1,1,57175,1,48.91,59,5,1,1,2
9821,1,1,0,2,113044,1,56.43,40,2,4,1,1
9822,0,1,0,0,112000,0,54.25,29,2,4,2,2
9823,1,3,1,2,129969,1,53.37,50,1,5,2,1
9824,0,1,0,0,26278,0,44.4,23,3,3,2,1
9825,1,2,1,2,111560,1,55.56,33,1,4,2,1
9826,1,2,0,0,129886,0,51.71,33,1,5,1,1
9827,1,1,1,1,127393,1,56.59,34,4,5,2,1
9828,0,2,0,0,82396,0,51.74,37,1,2,1,2
9829,1,1,1,2,109679,0,51.0,34,4,4,2,1
9830,1,1,1,2,78929,1,50.45,58,1,2,1,1
9831,0,0,0,0,35620,1,47.42,34,2,3,2,2
9832,1,1,0,0,77050,1,52.77,42,1,2,1,2
9833,1,0,1,1,27441,0,49.45,48,2,3,1,1
9834,1,2,1,1,82539,1,52.0,38,3,2,1,1
9835,1,2,0,2,133782,1,52.79,32,4,5,2,1
9836,0,0,0,0,60738,1,52.07,23,5,1,2,2
9837,0,1,1,1,29505,0,47.78,38,5,3,1,1
9838,0,2,0,0,85779,1,50.5,38,4,2,1,2
9839,1,0,2,2,33097,1,51.38,49,3,3,1,1
9840,1,2,2,2,58076,1,50.42,50,3,1,2,1
9841,0,0,0,0,30229,0,48.11,35,1,3,2,2
9842,0,1,0,0,52286,0,49.01,45,2,1,2,2
9843,1,1,0,0,52236,1,52.5,47,2,1,1,2
9844,0,0,0,0,34069,1,48.11,34,1,3,1,2
9845,1,2,0,0,108224,0,51.34,53,2,4,2,2
9846,1,2,1,2,80635,1,53.58,62,4,2,2,1
9847,1,2,0,0,102721,0,51.24,38,2,4,2,2
9848,1,1,1,2,27037,0,44.9,52,3,3,1,1
9849,1,2,0,0,108295,1,50.55,35,1,4,1,1
9850,1,1,2,2,57896,1,49.29,58,1,1,2,1
9851,1,3,1,2,133223,1,56.58,33,1,5,1,1
9852,1,1,2,2,28278,0,49.41,51,2,3,2,1
9853,0,2,0,0,79922,1,53.3,24,2,2,1,2
9854,0,0,0,0,59811,0,49.31,31,3,1,1,1
9855,1,3,0,0,111142,0,53.58,36,1,4,1,2
9856,0,1,0,0,29056,0,49.31,23,2,3,2,2
9857,1,2,1,1,57469,1,52.32,66,4,1,1,2
9858,1,2,1,2,108717,1,54.46,44,1,4,1,1
9859,1,3,1,1,77948,1,49.6,57,1,2,1,2
9860,0,1,0,0,103420,0,52.68,31,2,4,2,2
9861,1,1,0,1,83326,0,50.16,34,1,2,1,1
9862,1,2,1,2,128126,1,55.92,72,4,5,1,1
9863,1,1,2,2,28929,0,49.83,44,2,3,1,1
9864,1,1,0,1,55698,0,48.7,43,4,1,2,1
9865,0,0,0,0,35086,1,47.02,29,2,3,2,1
9866,1,2,0,0,137599,1,61.75,41,1,5,1,2
9867,1,1,0,0,80376,1,55.47,42,4,2,1,2
9868,1,0,0,2,33880,0,47.22,56,5,3,2,1
9869,1,1,0,2,56065,1,48.78,62,1,1,2,1
9870,1,1,1,2,52916,1,56.89,49,5,1,1,1
9871,0,2,0,0,60575,1,58.15,42,1,1,1,2
9872,0,0,0,0,30843,1,47.58,30,3,3,1,2
9873,1,1,0,2,51735,1,52.04,41,2,1,1,1
9874,0,1,0,0,30924,0,45.87,46,3,3,2,2
9875,1,1,1,2,59909,1,50.47,63,4,1,1,1
9876,1,2,1,1,83150,1,60.04,45,2,2,1,1
9877,1,2,0,2,131669,1,52.81,43,1,5,2,1
9878,1,2,0,1,106467,1,50.5,43,2,4,2,1
9879,0,2,0,0,108864,0,54.69,28,1,4,1,2
9880,0,1,0,0,29054,0,47.84,26,3,3,1,2
9881,0,2,0,0,86466,0,50.56,29,1,2,1,1
9882,1,0,1,1,34721,1,50.03,57,1,3,1,2
9883,1,3,0,2,79392,1,49.8,56,3,2,2,1
9884,1,2,0,0,55435,1,57.83,48,3,1,1,2
9885,1,2,2,2,102556,1,56.12,48,2,4,1,1
9886,1,0,1,2,32989,1,48.83,67,4,3,2,1
9887,1,2,0,2,103678,0,50.2,37,1,4,1,1
9888,1,2,0,3,108901,0,51.34,83,1,4,2,1
9889,0,1,2,2,52103,1,50.91,32,4,1,2,1
9890,1,0,0,0,61077,1,52.64,47,3,1,1,2
9891,0,0,0,0,30553,0,45.33,30,2,3,2,1
9892,1,1,0,2,53052,1,48.25,36,3,1,1,1
9893,1,2,0,1,82156,0,51.83,65,1,2,2,2
9894,1,2,1,2,112951,1,56.63,45,4,4,1,1
9895,0,2,0,1,50920,1,48.25,34,4,1,2,1
9896,1,3,0,1,84340,1,50.24,34,1,2,1,1
9897,1,3,1,2,85607,1,54.48,42,4,2,2,1
9898,1,1,1,1,76643,1,50.56,44,2,2,2,1
9899,1,0,1,2,51918,1,59.19,40,2,1,1,1
9900,0,2,0,0,77976,0,49.83,28,1,2,2,1
9901,0,1,0,0,35754,0,49.85,31,5,3,1,2
9902,1,2,0,2,106370,0,51.29,48,2,4,2,1
9903,0,2,0,0,51893,0,47.82,29,2,1,1,1
9904,0,0,1,2,28510,0,48.16,37,4,3,2,1
9905,1,3,1,2,106005,1,55.14,69,1,4,2,1
9906,1,2,1,2,103236,1,54.64,46,4,4,1,1
9907,1,1,2,2,31256,1,47.88,61,1,3,1,1
9908,0,0,0,0,28179,0,46.25,29,2,3,2,2
9909,0,2,0,0,128886,0,53.51,30,4,5,2,2
9910,0,1,0,0,31333,1,52.49,48,3,3,1,2
9911,1,1,0,2,61622,0,52.28,45,1,1,1,1
9912,0,2,0,0,137363,0,53.55,27,1,5,2,2
9913,1,1,1,2,27945,0,48.03,66,4,3,1,1
9914,1,1,2,2,108637,1,58.03,37,1,4,1,1
9915,0,1,0,0,27760,0,48.52,34,2,3,1,2
9916,1,2,0,0,111543,1,51.47,33,4,4,2,1
9917,1,0,0,2,35769,1,46.65,62,1,3,2,1
9918,0,2,0,0,83256,0,54.68,28,3,2,2,2
9919,0,2,0,0,52328,0,51.92,26,5,1,2,2
9920,0,2,0,0,53652,1,48.63,23,3,1,2,1
9921,1,2,1,2,58152,1,59.43,41,2,1,1,1
9922,1,1,0,2,82402,0,49.88,36,1,2,1,1
9923,1,1,1,1,87270,1,57.89,46,3,2,1,1
9924,0,0,0,0,57968,0,52.96,29,2,1,2,2
9925,0,1,0,0,53085,1,47.51,24,2,1,1,2
9926,0,1,0,0,53575,0,50.3,37,1,1,2,2
9927,1,3,0,2,111909,1,51.44,33,4,4,1,1
9928,0,0,0,0,28676,0,49.1,35,1,3,1,2
9929,1,3,1,1,105366,1,55.3,67,4,4,2,2
9930,0,1,1,2,60036,1,52.91,34,4,1,2,1
9931,1,1,1,1,36400,0,48.28,56,1,3,2,2
9932,0,3,0,0,76699,1,57.66,39,3,2,1,2
9933,1,1,1,2,27466,0,52.03,44,3,3,1,1
9934,1,1,0,2,29766,0,46.34,54,5,3,1,1
9935,0,2,0,0,83914,1,51.61,30,3,2,2,2
9936,1,2,1,1,53400,1,55.06,41,1,1,1,1
9937,1,0,0,2,26643,0,53.7,41,2,3,1,1
9938,0,1,0,0,85713,0,53.04,25,2,2,2,2
9939,1,2,0,0,56068,0,50.28,54,2,1,2,2
9940,1,3,2,2,103829,1,54.86,33,1,4,1,1
9941,0,0,0,0,57821,0,51.28,39,2,1,2,2
9942,0,1,0,0,32531,0,50.79,49,2,3,1,2
9943,1,0,1,2,59991,1,51.38,50,2,1,1,1
9944,1,2,0,1,82897,1,60.14,46,2,2,1,1
9945,1,2,1,2,81055,1,52.73,46,2,2,2,1
9946,1,1,0,1,60002,0,53.26,63,1,1,2,2
9947,0,0,1,1,27570,0,49.84,32,4,3,1,1
9948,1,1,0,2,81508,1,50.42,31,4,2,1,1
9949,1,2,0,2,56944,1,50.01,51,3,1,1,1
9950,1,1,0,1,61046,1,52.08,67,4,1,1,2
9951,0,1,0,0,77679,1,50.27,25,3,2,1,1
9952,0,1,0,0,32911,0,46.55,27,3,3,2,1
9953,1,0,2,2,59014,1,58.07,48,2,1,1,1
9954,1,1,0,0,85048,0,50.67,41,1,2,2,2
9955,1,0,0,0,27988,0,47.47,54,2,3,2,2
9956,1,1,0,1,54541,0,51.9,63,1,1,2,2
9957,0,0,0,0,81014,1,52.88,24,1,2,1,2
9958,0,3,0,0,108982,1,52.01,25,2,4,1,1
9959,0,1,0,0,55967,1,54.93,38,5,1,1,2
9960,0,1,0,0,80846,1,54.67,36,1,2,1,2
9961,1,0,0,1,34406,0,50.31,58,5,3,1,2
9962,1,3,0,0,105670,1,59.01,41,1,4,1,2
9963,0,0,0,0,79163,0,49.81,29,3,2,1,1
9964,0,2,0,0,83131,1,51.03,29,1,2,1,1
9965,1,2,0,0,78323,1,51.11,43,2,2,1,2
9966,1,0,0,1,108937,0,54.13,43,2,4,1,1
9967,1,1,1,2,31915,0,49.83,51,5,3,1,1
9968,1,2,0,2,102598,1,51.13,53,2,4,2,1
9969,1,2,0,3,136129,0,52.3,67,4,5,1,1
9970,1,0,1,2,31011,1,48.01,51,2,3,2,1
9971,1,1,0,0,104529,0,52.33,43,2,4,2,2
9972,0,1,0,0,27380,0,45.32,28,1,3,2,1
9973,0,0,0,0,50877,0,52.02,45,2,1,2,2
9974,1,1,1,2,61970,0,48.03,60,1,1,1,1
9975,1,1,0,2,106275,0,50.44,48,2,4,2,1
9976,1,2,1,2,106460,1,54.93,35,1,4,2,1
9977,0,0,0,0,36218,1,46.33,33,3,3,2,2
9978,1,0,0,0,54340,1,57.54,51,5,1,1,2
9979,0,1,0,0,84511,0,50.08,40,4,2,2,2
9980,1,1,0,1,35590,0,49.22,59,3,3,1,2
9981,0,0,0,0,56251,1,51.58,36,1,1,1,2
9982,0,2,0,0,78284,1,49.78,32,3,2,1,2
9983,0,1,0,0,60781,0,48.76,30,2,1,2,1
9984,1,2,0,1,81264,0,52.88,61,1,2,1,2
9985,1,1,0,2,58424,0,48.35,42,3,1,2,1
9986,1,1,1,1,107547,1,54.79,32,4,4,1,1
9987,1,1,0,1,59042,1,55.18,42,1,1,1,1
9988,1,0,0,2,26857,0,50.17,49,3,3,1,1
9989,1,0,0,3,54705,1,48.23,62,1,1,1,1
9990,1,0,1,2,78852,1,53.16,67,4,2,1,1
9991,0,0,0,0,53024,0,48.85,30,5,1,1,2
9992,1,1,1,2,51612,1,48.8,59,1,1,1,1
9993,1,2,1,2,130512,1,60.59,45,4,5,1,1
9994,1,2,2,2,133971,1,54.73,45,4,5,2,1
9995,0,1,0,0,54301,0,53.97,37,4,1,1,2
9996,1,2,1,1,112520,1,52.62,35,1,4,2,1
9997,1,2,1,2,113018,1,61.34,47,2,4,1,1
9998,1,2,0,0,131362,1,57.1,37,4,5,1,2
9999,1,1,1,2,82982,1,50.48,45,4,2,1,1
10000,1,3,0,0,83115,1,50.84,53,2,2,2,2
10001,0,1,0,1,26853,0,45.1,35,1,3,1,1
10002,1,3,0,1,82787,0,49.5,42,2,2,1,1
10003,0,3,0,0,80056,1,52.59,30,4,2,2,2
10004,1,2,1,2,77037,1,53.81,65,1,2,1,1
10005,1,1,1,1,56715,1,50.55,59,2,1,1,2
10006,0,1,0,0,60905,1,55.57,43,1,1,1,2
10007,1,0,0,2,28892,0,45.99,55,5,3,2,1
10008,0,1,0,0,81861,0,53.56,32,3,2,1,2
10009,1,1,0,1,81499,0,53.47,63,3,2,1,2
10010,0,1,0,0,50911,0,49.54,24,3,1,2,2
10011,0,1,0,0,34064,0,45.61,28,3,3,1,1
10012,0,0,0,0,31764,1,55.33,43,2,3,1,2
10013,1,1,0,0,103521,0,50.96,29,1,4,2,1
10014,0,3,0,0,134983,0,57.16,30,4,5,2,2
10015,1,2,0,0,110810,1,52.08,32,4,4,1,1
10016,0,1,0,0,50919,0,50.41,28,1,1,2,2
10017,0,0,0,0,83370,0,49.67,36,1,2,2,2
10018,1,0,0,1,104780,0,50.76,33,1,4,2,1
10019,1,1,0,0,32276,0,48.39,55,5,3,2,2
10020,0,0,0,0,29875,0,47.36,39,1,3,2,2
10021,1,2,2,2,53022,1,60.55,51,5,1,1,1
10022,0,1,0,0,81390,0,50.57,34,2,2,2,2
10023,1,3,0,0,103274,1,50.65,28,2,4,1,1
10024,1,2,0,1,82580,1,52.06,42,4,2,1,1
10025,1,2,0,2,128674,1,60.88,44,1,5,1,1
10026,1,2,1,2,58454,1,52.03,59,3,1,2,1
10027,1,2,1,2,58535,1,58.14,39,1,1,1,1
10028,1,2,1,1,105256,1,51.94,34,4,4,1,1
10029,0,1,0,0,26800,0,47.93,43,2,3,1,2
10030,1,3,2,2,80846,1,52.35,35,4,2,1,1
10031,1,0,1,2,31791,1,52.31,47,3,3,1,1
10032,1,0,0,2,56279,1,55.08,54,5,1,1,1
10033,0,3,0,0,106859,1,52.55,34,2,4,2,2
10034,1,1,0,1,85389,0,59.49,40,2,2,1,1
10035,1,2,1,2,83471,1,52.52,51,1,2,2,1
10036,0,2,0,0,58497,0,49.76,26,2,1,1,2
10037,1,2,1,2,79013,1,50.47,43,1,2,2,1
10038,0,1,0,0,27793,0,48.3,23,5,3,2,2
10039,1,1,0,1,57185,0,50.51,50,3,1,1,1
10040,1,0,0,0,85570,1,49.46,43,2,2,2,2
10041,1,0,1,1,83440,1,54.04,36,1,2,1,1
10042,0,1,0,0,86008,0,50.66,29,2,2,2,2
10043,0,0,0,0,30161,1,51.62,39,1,3,1,2
10044,1,2,0,1,59501,0,48.93,57,1,1,1,2
10045,1,2,1,2,135201,1,56.78,44,4,5,2,1
10046,1,1,1,2,77999,1,52.98,55,3,2,1,1
10047,1,1,0,0,134202,0,56.26,37,4,5,2,2
10048,1,1,1,2,57869,1,57.77,41,1,1,1,1
10049,1,0,1,1,86279,1,50.45,35,1,2,1,1
10050,1,2,1,2,102719,1,61.25,41,4,4,1,1
10051,1,1,0,2,54734,1,48.65,40,5,1,2,1
10052,1,2,0,0,134984,1,53.66,36,4,5,1,2
10053,1,3,1,2,135365,1,53.65,40,1,5,2,1
10054,0,2,0,0,87745,1,50.8,28,1,2,1,2
10055,0,2,0,0,57903,1,49.49,29,3,1,1,2
10056,1,3,0,0,81062,0,53.82,44,4,2,2,2
10057,0,1,0,0,52732,0,52.41,43,2,1,1,2
10058,1,3,0,2,83583,1,49.64,58,1,2,1,1
10059,1,2,2,2,112831,1,56.32,36,1,4,2,1
10060,0,2,0,0,59319,0,52.25,34,4,1,1,2
10061,1,3,0,0,77940,1,55.83,51,3,2,1,2
10062,0,3,0,0,83701,1,54.1,34,2,2,1,2
10063,0,2,0,0,111898,0,52.94,34,1,4,1,2
10064,1,3,1,2,104128,1,55.25,49,2,4,1,1
10065,0,2,0,0,82318,1,53.79,25,3,2,1,2
10066,1,2,1,1,52927,1,51.48,64,4,1,1,2
10067,1,2,1,2,53824,1,49.17,57,1,1,1,1
10068,1,1,1,2,83250,1,58.17,44,1,2,1,1
10069,0,1,1,2,52236,1,52.43,31,1,1,1,1
10070,1,2,0,0,135879,1,53.59,38,1,5,2,2
10071,1,1,1,1,79824,1,54.38,56,3,2,1,2
10072,0,0,0,0,35116,1,46.2,45,4,3,1,2
10073,1,2,0,2,111257,0,56.09,48,1,4,1,1
10074,1,3,1,2,83634,1,51.58,57,1,2,2,1
10075,1,1,0,2,83943,0,50.35,47,3,2,2,1
10076,1,3,0,0,107876,0,50.9,36,1,4,1,2
10077,0,1,0,0,81514,1,53.86,33,3,2,1,2
10078,1,2,0,2,52532,0,48.51,40,2,1,2,1
10079,0,1,0,0,111107,0,53.44,34,4,4,1,2
10080,0,2,0,0,58719,1,48.98,25,2,1,1,1
10081,1,1,1,1,33669,1,59.19,42,2,3,1,1
10082,1,2,0,2,58984,1,56.56,48,3,1,1,1
10083,1,0,0,1,28670,0,47.65,42,1,3,1,1
10084,1,0,0,2,55757,1,50.44,41,2,1,1,1
10085,0,0,0,0,27009,0,45.17,46,5,3,2,2
10086,0,3,0,0,112177,0,55.79,30,1,4,1,2
10087,1,3,0,0,128736,0,56.96,40,1,5,1,2
10088,0,1,1,1,30445,1,46.23,35,4,3,2,1
10089,1,2,1,2,59724,1,56.05,54,3,1,1,1
10090,1,1,0,0,138079,0,52.6,30,1,5,1,1
10091,0,1,1,1,30188,1,47.49,37,2,3,1,1
10092,0,2,0,0,54918,1,52.23,40,1,1,2,2
10093,1,1,0,2,77749,0,49.76,52,2,2,2,1
10094,1,1,0,1,30725,0,49.3,57,5,3,2,2
10095,0,3,0,0,85548,1,52.0,29,2,2,1,2
10096,1,3,0,0,107318,0,51.59,39,1,4,1,1
10097,1,0,1,2,34539,1,57.44,47,2,3,1,1
10098,1,2,0,2,106064,1,51.21,42,4,4,2,1
10099,1,2,1,2,80175,1,51.19,36,1,2,1,1
10100,0,2,0,0,130279,1,53.43,27,1,5,2,2
10101,0,2,0,0,86757,1,51.02,35,2,2,1,2
10102,0,2,0,0,59448,1,49.72,44,3,1,1,2
10103,1,1,1,1,111976,0,52.65,41,1,4,2,1
10104,1,2,0,0,134797,0,55.49,39,4,5,2,2
10105,0,2,0,0,84149,0,51.67,27,2,2,2,2
10106,1,2,0,2,60199,1,48.66,53,5,1,1,1
10107,1,1,0,2,26300,0,45.13,52,2,3,2,1
10108,0,1,0,0,53162,1,50.79,38,1,1,1,2
10109,1,3,0,2,87749,0,50.46,43,2,2,1,1
10110,1,1,2,2,56847,1,51.34,65,4,1,2,1
10111,0,1,0,0,62015,0,48.54,30,4,1,1,1
10112,1,1,1,2,107616,1,53.38,50,2,4,2,1
10113,1,2,0,0,81553,0,53.81,46,2,2,2,2
10114,0,2,0,0,80804,0,50.41,33,2,2,1,2
10115,1,1,0,1,78864,0,57.16,39,3,2,1,1
10116,1,1,1,1,106130,1,56.75,39,1,4,1,1
10117,1,1,0,0,103439,0,51.62,40,1,4,2,2
10118,0,0,0,0,33211,0,46.28,28,1,3,2,1
10119,0,0,0,0,25806,0,47.52,36,3,3,1,2
10120,0,1,0,1,34217,0,45.93,38,2,3,2,1
10121,1,1,0,2,82539,0,58.46,46,2,2,1,1
10122,0,2,0,0,110489,0,51.81,34,1,4,1,2
10123,0,2,0,0,52562,1,51.83,29,5,1,1,2
10124,0,1,0,0,85417,0,51.41,25,2,2,2,2
10125,1,0,1,2,34948,1,58.6,45,1,3,1,1
10126,0,1,0,0,79970,0,53.32,31,2,2,2,2
10127,0,1,0,2,53293,1,49.04,35,1,1,2,1
10128,0,0,0,0,58298,1,48.79,24,5,1,2,1
10129,0,0,0,0,29773,0,52.84,48,3,3,1,2
10130,1,2,0,2,133081,0,52.88,60,4,5,2,1
10131,0,0,0,0,86674,0,49.65,30,2,2,2,1
10132,0,1,0,0,83952,0,50.97,26,3,2,2,2
10133,1,1,0,1,135934,1,52.52,38,1,5,2,1
10134,1,0,1,2,54243,1,59.96,45,1,1,1,1
10135,1,2,0,0,132634,1,56.27,44,4,5,2,2
10136,1,1,2,2,81117,1,57.98,51,3,2,1,1
10137,1,3,0,0,78550,1,55.87,48,3,2,1,2
10138,1,2,0,0,112191,1,52.21,44,4,4,2,1
10139,0,1,0,0,26428,0,47.67,24,5,3,2,2
10140,0,0,0,0,30292,1,49.61,45,2,3,1,2
10141,0,2,0,0,78112,1,51.06,34,3,2,2,2
10142,0,0,0,0,55574,1,48.16,23,3,1,2,1
10143,1,2,0,2,82362,1,52.48,55,3,2,1,1
10144,1,3,1,1,112637,1,51.52,62,1,4,1,2
10145,1,0,3,3,85707,1,52.36,74,2,2,2,1
10146,1,2,0,1,129047,1,54.62,56,1,5,1,2
10147,0,1,0,0,59346,0,49.96,36,1,1,2,2
10148,1,2,0,2,85457,0,53.76,53,2,2,1,1
10149,1,2,0,2,51246,1,57.48,42,3,1,1,1
10150,1,2,0,1,110476,0,51.02,44,2,4,2,1
10151,1,1,1,1,133251,0,52.24,57,1,5,2,2
10152,1,3,1,2,127688,1,55.15,45,1,5,2,1
10153,0,2,0,1,55916,0,48.46,32,4,1,2,1
10154,1,1,1,1,79057,1,53.84,59,1,2,1,2
10155,1,2,0,2,85042,1,57.08,47,2,2,1,1
10156,1,1,2,2,60876,1,49.15,53,2,1,2,1
10157,1,1,0,0,58013,0,49.56,53,5,1,2,2
10158,1,1,1,2,107433,1,54.57,52,2,4,1,1
10159,1,3,0,1,77636,1,49.86,32,2,2,1,1
10160,1,1,1,1,83987,1,53.67,44,4,2,1,1
10161,1,0,0,0,59723,1,52.41,56,3,1,2,2
10162,1,3,0,1,79775,1,49.92,57,1,2,2,2
10163,0,1,0,0,61013,0,48.79,27,3,1,2,2
10164,1,0,1,2,33326,1,47.46,63,2,3,2,1
10165,0,1,0,0,60696,0,48.93,42,2,1,2,2
10166,1,1,0,1,60901,0,48.31,40,2,1,2,1
10167,0,2,0,0,107259,0,54.61,33,4,4,2,2
10168,1,3,1,2,77885,1,61.42,54,3,2,1,1
10169,0,2,0,0,86207,0,51.16,36,1,2,2,2
10170,1,1,1,2,58074,1,50.57,43,2,1,2,1
10171,1,1,0,2,85021,0,50.33,59,3,2,2,1
10172,0,1,0,0,57727,0,50.25,27,3,1,2,2
10173,1,1,1,2,32536,0,47.52,56,5,3,1,1
10174,1,1,1,2,54042,1,57.64,47,3,1,1,1
10175,1,0,0,0,109178,1,54.13,42,2,4,2,2
10176,1,1,1,3,134388,1,55.68,69,4,5,2,1
10177,0,0,0,0,60791,1,52.98,40,1,1,2,2
10178,1,2,2,2,61593,1,52.67,59,3,1,2,1
10179,1,3,0,0,139071,1,52.08,35,4,5,1,1
10180,1,2,1,2,86206,1,51.59,43,2,2,2,1
10181,0,2,0,0,82599,1,54.4,29,3,2,2,2
